x,y,type,color
-73.35039537213602,-57.60238738836848,centerline,black
-74.4243657122923,-54.185897319500455,centerline,black
-75.52338509450892,-50.77730576831033,centerline,black
-76.53341565308239,-47.34156702458412,centerline,black
-77.33961595714283,-43.85295163874193,centerline,black
-77.86107791470529,-40.310785882950825,centerline,black
-78.07980386665875,-36.73719584912966,centerline,black
-77.98115648910182,-33.15838992758756,centerline,black
-77.54735117999712,-29.604762441410468,centerline,black
-76.759241552989,-26.112798584122675,centerline,black
-75.60589606898105,-22.723961044240326,centerline,black
-74.11594123074067,-19.468755477734486,centerline,black
-72.33157690654897,-16.364887000279364,centerline,black
-70.29032761148193,-13.423370894156939,centerline,black
-68.02372097494381,-10.6516191426808,centerline,black
-65.55734954198344,-8.055903187632637,centerline,black
-62.91947100874516,-5.634388026495991,centerline,black
-60.14770142169907,-3.367013413410092,centerline,black
-57.27826396875915,-1.2242892094229134,centerline,black
-54.343745699448945,0.8286132097033843,centerline,black
-51.37269966100622,2.8284109262196537,centerline,black
-48.3812565022679,4.797547157535426,centerline,black
-45.343611421346715,6.694363760723817,centerline,black
-42.22566187341287,8.45550305377079,centerline,black
-38.99980830380645,10.009194069133663,centerline,black
-35.650722510418575,11.273861108101379,centerline,black
-32.18393362442977,12.1640972276345,centerline,black
-28.635688600296966,12.634550591930136,centerline,black
-25.056707789441564,12.683904056926359,centerline,black
-21.4974994113395,12.30607231967683,centerline,black
-18.013458971419226,11.487396507437587,centerline,black
-14.670433392739893,10.210801214004299,centerline,black
-11.53619567275897,8.483134622796356,centerline,black
-8.594821014046719,6.441481896020278,centerline,black
-5.7605958634539185,4.25222186933226,centerline,black
-2.9296771985019525,2.0586474860754578,centerline,black
0.0,0.0,centerline,black
